Organismo;longitud
Spoumb1;97
Spoumb1;399
Spoumb1;-19
Spoumb1;461
Spoumb1;427
Spoumb1;138
Spoumb1;-21
Spoumb1;395
Spoumb1;51
Spoumb1;111
Spoumb1;481
Spoumb1;350
Spoumb1;434
Spoumb1;478
Spoumb1;324
Spoumb1;213
Spoumb1;310
Spoumb1;361
Spoumb1;78
Spoumb1;151
Spoumb1;439
Spoumb1;445
Spoumb1;259
Spoumb1;92
Spoumb1;204
Spoumb1;2
Spoumb1;359
Spoumb1;370
Spoumb1;119
Spoumb1;49
Spoumb1;256
Spoumb1;470
Spoumb1;316
Spoumb1;345
Spoumb1;417
Spoumb1;373
Spoumb1;271
Spoumb1;448
Spoumb1;363
Spoumb1;81
Spoumb1;411
Spoumb1;124
Spoumb1;399
Spoumb1;57
Spoumb1;43
Spoumb1;59
Spoumb1;-12
Spoumb1;410
Spoumb1;440
Spoumb1;148
Spoumb1;83
Spoumb1;320
Spoumb1;451
Spoumb1;64
Spoumb1;278
Spoumb1;307
Spoumb1;207
Spoumb1;117
Spoumb1;63
Spoumb1;314
Spoumb1;190
Spoumb1;134
Spoumb1;431
Spoumb1;303
Spoumb1;316
Spoumb1;248
Spoumb1;137
Spoumb1;142
Spoumb1;161
Spoumb1;287
Spoumb1;36
Spoumb1;-107
Spoumb1;210
Spoumb1;127
Spoumb1;136
Spoumb1;47
Spoumb1;134
Spoumb1;310
Spoumb1;424
Spoumb1;264
Spoumb1;22
Spoumb1;363
Spoumb1;53
Spoumb1;181
Spoumb1;68
Spoumb1;290
Spoumb1;169
Spoumb1;-33
Spoumb1;186
Spoumb1;461
Spoumb1;443
Spoumb1;290
Spoumb1;293
Spoumb1;-82
Spoumb1;229
Spoumb1;474
Spoumb1;239
Spoumb1;154
Spoumb1;351
Spoumb1;447
Spoumb1;156
Spoumb1;237
Spoumb1;368
Spoumb1;231
Spoumb1;169
Spoumb1;381
Spoumb1;75
Spoumb1;393
Spoumb1;396
Spoumb1;236
Spoumb1;163
Spoumb1;-28
Spoumb1;395
Spoumb1;345
Spoumb1;-205
Spoumb1;68
Spoumb1;218
Spoumb1;425
Spoumb1;447
Spoumb1;65
Spoumb1;386
Spoumb1;-56
Spoumb1;429
Spoumb1;38
Spoumb1;366
Spoumb1;469
Spoumb1;458
Spoumb1;411
Spoumb1;-70
Spoumb1;467
Spoumb1;477
Spoumb1;375
Spoumb1;223
Spoumb1;409
Spoumb1;371
Spoumb1;478
Spoumb1;495
Spoumb1;483
Spoumb1;151
Spoumb1;373
Spoumb1;337
Spoumb1;139
Spoumb1;270
Spoumb1;348
Spoumb1;474
Spoumb1;54
Spoumb1;412
Spoumb1;244
Spoumb1;360
Spoumb1;405
Spoumb1;295
Spoumb1;163
Spoumb1;90
Spoumb1;377
Spoumb1;259
Spoumb1;433
Spoumb1;420
Spoumb1;470
Spoumb1;-43
Spoumb1;-3
Spoumb1;-164
Spoumb1;-200
Spoumb1;178
Spoumb1;63
Spoumb1;473
Spoumb1;203
Spoumb1;123
Spoumb1;-19
Spoumb1;265
Spoumb1;-21
Spoumb1;72
Spoumb1;268
Spoumb1;138
Spoumb1;13
Spoumb1;185
Spoumb1;115
Spoumb1;173
Spoumb1;368
Spoumb1;-225
Spoumb1;112
Spoumb1;218
Spoumb1;419
Spoumb1;345
Spoumb1;357
Spoumb1;432
Spoumb1;452
Spoumb1;150
Spoumb1;134
Spoumb1;124
Spoumb1;93
Spoumb1;439
Spoumb1;120
Spoumb1;305
Spoumb1;96
Spoumb1;130
Spoumb1;87
Spoumb1;458
Spoumb1;193
Spoumb1;448
Spoumb1;454
Spoumb1;194
Spoumb1;145
Spoumb1;172
Spoumb1;262
Spoumb1;406
Spoumb1;445
Spoumb1;33
Spoumb1;69
Spoumb1;356
Spoumb1;395
Spoumb1;109
Spoumb1;233
Spoumb1;47
Spoumb1;118
Spoumb1;98
Spoumb1;163
Spoumb1;494
Spoumb1;99
Spoumb1;201
Spoumb1;274
Spoumb1;121
Spoumb1;163
Spoumb1;212
Spoumb1;372
Spoumb1;232
Spoumb1;439
Spoumb1;228
Spoumb1;254
Spoumb1;262
Spoumb1;436
Spoumb1;333
Spoumb1;-36
Spoumb1;241
Spoumb1;127
Spoumb1;116
Spoumb1;71
Spoumb1;137
Spoumb1;79
Spoumb1;298
Spoumb1;123
Spoumb1;299
Spoumb1;129
Spoumb1;61
Spoumb1;193
Spoumb1;-1
Spoumb1;0
Spoumb1;315
Spoumb1;250
Spoumb1;122
Spoumb1;165
Spoumb1;349
Spoumb1;78
Spoumb1;230
Spoumb1;199
Spoumb1;437
Spoumb1;487
Spoumb1;352
Spoumb1;473
Spoumb1;401
Spoumb1;137
Spoumb1;-1
Spoumb1;245
Spoumb1;422
Spoumb1;0
Spoumb1;124
Spoumb1;59
Spoumb1;182
Spoumb1;12
Spoumb1;114
Spoumb1;337
Spoumb1;3
Spoumb1;-193
Spoumb1;232
Spoumb1;149
Spoumb1;330
Spoumb1;101
Spoumb1;126
Spoumb1;186
Spoumb1;132
Spoumb1;228
Spoumb1;208
Spoumb1;382
Spoumb1;321
Spoumb1;0
Spoumb1;385
Spoumb1;238
Spoumb1;177
Spoumb1;346
Spoumb1;361
Spoumb1;90
Spoumb1;310
Spoumb1;32
Spoumb1;447
Spoumb1;57
Spoumb1;387
Spoumb1;197
Spoumb1;125
Spoumb1;294
Spoumb1;330
Spoumb1;421
Spoumb1;469
Spoumb1;69
Spoumb1;370
Spoumb1;322
Spoumb1;229
Spoumb1;331
Spoumb1;212
Spoumb1;227
Spoumb1;161
Spoumb1;413
Spoumb1;120
Spoumb1;278
Spoumb1;-116
Spoumb1;215
Spoumb1;99
Spoumb1;360
Spoumb1;286
Spoumb1;185
Spoumb1;113
Spoumb1;0
Spoumb1;251
Spoumb1;398
Spoumb1;349
Spoumb1;403
Spoumb1;177
Spoumb1;167
Spoumb1;-163
Spoumb1;407
Spoumb1;50
Spoumb1;258
Spoumb1;269
Spoumb1;318
Spoumb1;395
Spoumb1;399
Spoumb1;-19
Spoumb1;490
Spoumb1;-3
Spoumb1;-1
Spoumb1;-16
Spoumb1;366
Spoumb1;127
Spoumb1;74
Spoumb1;218
Spoumb1;185
Spoumb1;459
Spoumb1;145
Spoumb1;74
Spoumb1;343
Spoumb1;400
Spoumb1;476
Spoumb1;204
Spoumb1;310
Spoumb1;198
Spoumb1;191
Spoumb1;61
Spoumb1;100
Spoumb1;289
Spoumb1;356
Spoumb1;227
Spoumb1;240
Spoumb1;402
Spoumb1;-17
Spoumb1;440
Spoumb1;248
Spoumb1;116
Spoumb1;115
Spoumb1;307
Spoumb1;235
Spoumb1;419
Spoumb1;320
Spoumb1;188
Spoumb1;174
Spoumb1;492
Spoumb1;350
Spoumb1;235
Spoumb1;126
Spoumb1;237
Spoumb1;326
Spoumb1;187
Spoumb1;337
Spoumb1;183
Spoumb1;71
Spoumb1;330
Spoumb1;269
Spoumb1;363
Spoumb1;141
Spoumb1;229
Spoumb1;237
Spoumb1;67
Spoumb1;458
Spoumb1;369
Spoumb1;267
Spoumb1;64
Spoumb1;190
Spoumb1;3
Spoumb1;222
Spoumb1;345
Spoumb1;396
Spoumb1;97
Spoumb1;186
Spoumb1;10
Spoumb1;411
Spoumb1;283
Spoumb1;198
Spoumb1;123
Spoumb1;462
Spoumb1;-57
Spoumb1;175
Spoumb1;383
Spoumb1;431
Spoumb1;64
Spoumb1;352
Spoumb1;-462
Spoumb1;256
Spoumb1;107
Spoumb1;468
Spoumb1;281
Spoumb1;260
Spoumb1;45
Spoumb1;146
Spoumb1;144
Spoumb1;74
Spoumb1;147
Spoumb1;185
Spoumb1;11
Spoumb1;26
Spoumb1;463
Spoumb1;295
Spoumb1;327
Spoumb1;390
Spoumb1;37
Spoumb1;288
Spoumb1;422
Spoumb1;262
Spoumb1;133
Spoumb1;58
Spoumb1;379
Spoumb1;494
Spoumb1;-218
Spoumb1;371
Spoumb1;156
Spoumb1;126
Spoumb1;-308
Spoumb1;45
Spoumb1;341
Spoumb1;435
Spoumb1;452
Spoumb1;258
Spoumb1;243
Spoumb1;52
Spoumb1;319
Spoumb1;469
Spoumb1;141
Spoumb1;236
Spoumb1;305
Spoumb1;191
Spoumb1;319
Spoumb1;199
Spoumb1;329
Spoumb1;57
Spoumb1;385
Spoumb1;400
Spoumb1;493
Spoumb1;416
Spoumb1;-1
Spoumb1;319
Spoumb1;259
Spoumb1;382
Spoumb1;-86
Spoumb1;348
Spoumb1;420
Spoumb1;272
Spoumb1;138
Spoumb1;401
Spoumb1;357
Spoumb1;241
Spoumb1;40
Spoumb1;224
Spoumb1;235
Spoumb1;276
Spoumb1;189
Spoumb1;101
Spoumb1;381
Spoumb1;79
Spoumb1;81
Spoumb1;359
Spoumb1;470
Spoumb1;123
Spoumb1;341
Spoumb1;43
Spoumb1;176
Spoumb1;420
Spoumb1;-84
Spoumb1;309
Spoumb1;459
Spoumb1;406
Spoumb1;14
Spoumb1;423
Spoumb1;135
Spoumb1;261
Spoumb1;183
Spoumb1;119
Spoumb1;186
Spoumb1;301
Spoumb1;-402
Spoumb1;77
Spoumb1;165
Spoumb1;153
Spoumb1;128
Spoumb1;-37
Spoumb1;292
Spoumb1;223
Spoumb1;179
Spoumb1;127
Spoumb1;141
Spoumb1;289
Spoumb1;142
Spoumb1;0
Spoumb1;170
Spoumb1;135
Spoumb1;443
Spoumb1;389
Spoumb1;475
Spoumb1;-190
Spoumb1;327
Spoumb1;285
Spoumb1;80
Spoumb1;301
Spoumb1;115
Spoumb1;-39
Spoumb1;223
Spoumb1;216
Spoumb1;138
Spoumb1;158
Spoumb1;122
Spoumb1;129
Spoumb1;170
Spoumb1;141
Spoumb1;41
Spoumb1;362
Spoumb1;-281
Spoumb1;148
Spoumb1;429
Spoumb1;243
Spoumb1;209
Spoumb1;363
Spoumb1;367
Spoumb1;215
Spoumb1;333
Spoumb1;324
Spoumb1;257
Spoumb1;-10
Spoumb1;64
Spoumb1;154
Spoumb1;269
Spoumb1;67
Spoumb1;145
Spoumb1;78
Spoumb1;334
Spoumb1;202
Spoumb1;381
Spoumb1;326
Spoumb1;175
Spoumb1;430
Spoumb1;188
Spoumb1;146
Spoumb1;47
Spoumb1;73
Spoumb1;-1
Spoumb1;-2
Spoumb1;178
Spoumb1;353
Spoumb1;401
Spoumb1;184
Spoumb1;394
Spoumb1;290
Spoumb1;277
Spoumb1;58
Spoumb1;-32
Spoumb1;182
Spoumb1;174
Spoumb1;69
Spoumb1;237
Spoumb1;358
Spoumb1;451
Spoumb1;185
Spoumb1;474
Spoumb1;302
Spoumb1;140
Spoumb1;-114
Spoumb1;183
Spoumb1;488
Spoumb1;132
Spoumb1;137
Spoumb1;-7
Spoumb1;156
Spoumb1;96
Spoumb1;-19
Spoumb1;65
Spoumb1;3
Spoumb1;264
Spoumb1;219
Spoumb1;279
Spoumb1;-181
Spoumb1;133
Spoumb1;66
Spoumb1;339
Spoumb1;114
Spoumb1;-67
Spoumb1;150
Spoumb1;263
Spoumb1;333
Spoumb1;259
Spoumb1;58
Spoumb1;359
Spoumb1;216
Spoumb1;402
Spoumb1;377
Spoumb1;248
Spoumb1;416
Spoumb1;259
Spoumb1;330
Spoumb1;247
Spoumb1;-1
Spoumb1;179
Spoumb1;377
Spoumb1;151
Spoumb1;81
Spoumb1;-58
Spoumb1;96
Spoumb1;139
Spoumb1;206
Spoumb1;287
Spoumb1;233
Spoumb1;148
Spoumb1;86
Spoumb1;351
Spoumb1;228
Spoumb1;373
Spoumb1;142
Spoumb1;174
Spoumb1;285
Spoumb1;159
Spoumb1;365
Spoumb1;204
Spoumb1;113
Spoumb1;5
Spoumb1;286
Spoumb1;55
Spoumb1;287
Spoumb1;327
Spoumb1;495
Spoumb1;214
Spoumb1;189
Spoumb1;344
Spoumb1;182
Spoumb1;182
Spoumb1;-15
Spoumb1;19
Spoumb1;-136
Spoumb1;232
Spoumb1;99
Spoumb1;333
Spoumb1;252
Spoumb1;-333
Spoumb1;131
Spoumb1;227
Spoumb1;265
Spoumb1;462
Spoumb1;138
Spoumb1;343
Spoumb1;200
Spoumb1;104
Spoumb1;189
Spoumb1;144
Spoumb1;288
Spoumb1;-82
Spoumb1;118
Spoumb1;173
Spoumb1;234
Spoumb1;237
Spoumb1;495
Spoumb1;345
Spoumb1;152
Spoumb1;73
Spoumb1;369
Spoumb1;103
Spoumb1;233
Spoumb1;265
Spoumb1;-28
Spoumb1;495
Spoumb1;43
Spoumb1;332
Spoumb1;379
Spoumb1;110
Spoumb1;492
Spoumb1;414
Spoumb1;159
Spoumb1;113
Spoumb1;412
Spoumb1;456
Spoumb1;378
Spoumb1;161
Spoumb1;129
Spoumb1;67
Spoumb1;371
Spoumb1;298
Spoumb1;461
Spoumb1;-392
Spoumb1;130
Spoumb1;146
Spoumb1;78
Spoumb1;175
Spoumb1;430
Spoumb1;236
Spoumb1;341
Spoumb1;413
Spoumb1;58
Spoumb1;178
Spoumb1;-1
Spoumb1;268
Spoumb1;386
Spoumb1;-23
Spoumb1;183
Spoumb1;219
Spoumb1;167
Spoumb1;194
Spoumb1;334
Spoumb1;-12
Spoumb1;376
Spoumb1;259
Spoumb1;492
Spoumb1;231
Spoumb1;240
Spoumb1;39
Spoumb1;147
Spoumb1;118
Spoumb1;25
Spoumb1;52
Spoumb1;9
Mucrac1;221
Mucrac1;233
Mucrac1;287
Mucrac1;246
Mucrac1;480
Mucrac1;403
Mucrac1;44
Mucrac1;298
Mucrac1;424
Mucrac1;258
Mucrac1;414
Mucrac1;387
Mucrac1;452
Mucrac1;471
Mucrac1;183
Mucrac1;244
Mucrac1;183
Mucrac1;290
Mucrac1;140
Mucrac1;253
Mucrac1;162
Mucrac1;468
Mucrac1;303
Mucrac1;226
Mucrac1;292
Mucrac1;250
Mucrac1;201
Mucrac1;283
Mucrac1;189
Mucrac1;421
Mucrac1;322
Mucrac1;416
Mucrac1;321
Mucrac1;485
Mucrac1;147
Mucrac1;441
Mucrac1;200
Mucrac1;370
Mucrac1;431
Mucrac1;417
Mucrac1;190
Mucrac1;215
Mucrac1;266
Mucrac1;327
Mucrac1;299
Mucrac1;493
Mucrac1;440
Mucrac1;166
Mucrac1;400
Mucrac1;208
Mucrac1;264
Mucrac1;191
Mucrac1;306
Mucrac1;388
Mucrac1;247
Mucrac1;334
Mucrac1;308
Mucrac1;212
Mucrac1;316
Mucrac1;488
Mucrac1;285
Mucrac1;454
Mucrac1;267
Mucrac1;290
Mucrac1;235
Mucrac1;314
Mucrac1;112
Mucrac1;322
Mucrac1;269
Mucrac1;318
Mucrac1;77
Mucrac1;481
Mucrac1;288
Mucrac1;279
Mucrac1;398
Mucrac1;419
Mucrac1;471
Mucrac1;230
Mucrac1;491
Mucrac1;307
Mucrac1;190
Mucrac1;244
Mucrac1;474
Mucrac1;424
Mucrac1;349
Mucrac1;470
Mucrac1;417
Mucrac1;396
Mucrac1;282
Mucrac1;187
Mucrac1;330
Mucrac1;448
Mucrac1;456
Mucrac1;249
Mucrac1;247
Mucrac1;197
Mucrac1;425
Mucrac1;496
Mucrac1;219
Mucrac1;182
Mucrac1;373
Mucrac1;365
Mucrac1;403
Mucrac1;430
Mucrac1;193
Mucrac1;481
Mucrac1;118
Mucrac1;487
Mucrac1;173
Mucrac1;195
Mucrac1;369
Mucrac1;325
Mucrac1;315
Mucrac1;206
Mucrac1;358
Mucrac1;212
Mucrac1;292
Mucrac1;385
Mucrac1;127
Mucrac1;401
Mucrac1;193
Mucrac1;200
Mucrac1;189
Mucrac1;178
Mucrac1;440
Mucrac1;391
Mucrac1;451
Mucrac1;378
Mucrac1;223
Mucrac1;480
Mucrac1;315
Mucrac1;273
Mucrac1;497
Mucrac1;295
Mucrac1;467
Mucrac1;210
Mucrac1;209
Mucrac1;205
Mucrac1;314
Mucrac1;317
Mucrac1;278
Mucrac1;255
Mucrac1;437
Mucrac1;274
Mucrac1;234
Mucrac1;403
Mucrac1;129
Mucrac1;320
Mucrac1;417
Mucrac1;292
Mucrac1;398
Mucrac1;277
Mucrac1;377
Mucrac1;455
Mucrac1;408
Mucrac1;234
Mucrac1;377
Mucrac1;329
Mucrac1;192
Mucrac1;194
Mucrac1;307
Mucrac1;268
Mucrac1;154
Mucrac1;184
Mucrac1;291
Mucrac1;318
Mucrac1;179
Mucrac1;329
Mucrac1;404
Mucrac1;173
Mucrac1;328
Mucrac1;449
Mucrac1;260
Mucrac1;411
Mucrac1;447
Mucrac1;417
Mucrac1;286
Mucrac1;466
Mucrac1;189
Mucrac1;219
Mucrac1;131
Mucrac1;431
Mucrac1;490
Mucrac1;410
Mucrac1;389
Mucrac1;180
Mucrac1;320
Mucrac1;427
Mucrac1;234
Mucrac1;145
Mucrac1;460
Mucrac1;228
Mucrac1;257
Mucrac1;246
Mucrac1;328
Mucrac1;351
Mucrac1;294
Mucrac1;179
Mucrac1;437
Mucrac1;409
Mucrac1;322
Mucrac1;443
Mucrac1;381
Mucrac1;189
Mucrac1;209
Mucrac1;426
Mucrac1;207
Mucrac1;427
Mucrac1;308
Mucrac1;210
Mucrac1;187
Mucrac1;280
Mucrac1;219
Mucrac1;196
Mucrac1;342
Mucrac1;191
Mucrac1;337
Mucrac1;204
Mucrac1;171
Mucrac1;433
Mucrac1;459
Mucrac1;218
Mucrac1;163
Mucrac1;436
Mucrac1;492
Mucrac1;198
Mucrac1;311
Mucrac1;266
Mucrac1;73
Mucrac1;362
Mucrac1;217
Mucrac1;282
Mucrac1;378
Mucrac1;165
Mucrac1;168
Mucrac1;198
Mucrac1;373
Mucrac1;276
Mucrac1;389
Mucrac1;236
Mucrac1;378
Mucrac1;349
Mucrac1;346
Mucrac1;338
Mucrac1;196
Mucrac1;355
Mucrac1;413
Mucrac1;478
Mucrac1;137
Mucrac1;182
Mucrac1;33
Mucrac1;190
Mucrac1;368
Mucrac1;166
Mucrac1;461
Mucrac1;194
Mucrac1;478
Mucrac1;426
Mucrac1;288
Mucrac1;444
Mucrac1;157
Mucrac1;186
Mucrac1;225
Mucrac1;105
Mucrac1;371
Mucrac1;190
Mucrac1;211
Mucrac1;393
Mucrac1;176
Mucrac1;346
Mucrac1;251
Mucrac1;387
Mucrac1;472
Mucrac1;217
Mucrac1;199
Mucrac1;414
Mucrac1;464
Mucrac1;231
Mucrac1;269
Mucrac1;146
Mucrac1;493
Mucrac1;398
Mucrac1;471
Mucrac1;404
Mucrac1;149
Mucrac1;197
Mucrac1;173
Mucrac1;437
Mucrac1;223
Mucrac1;225
Mucrac1;486
Mucrac1;156
Mucrac1;127
Mucrac1;230
Mucrac1;323
Mucrac1;268
Mucrac1;283
Mucrac1;340
Mucrac1;403
Mucrac1;301
Mucrac1;313
Mucrac1;222
Mucrac1;325
Mucrac1;84
Mucrac1;406
Mucrac1;306
Mucrac1;219
Mucrac1;365
Mucrac1;185
Mucrac1;492
Mucrac1;150
Mucrac1;179
Mucrac1;435
Mucrac1;494
Mucrac1;382
Mucrac1;219
Aspnid1;429
Aspnid1;277
Aspnid1;423
Aspnid1;322
Aspnid1;364
Aspnid1;419
Aspnid1;229
Aspnid1;297
Aspnid1;317
Aspnid1;493
Aspnid1;467
Aspnid1;314
Aspnid1;299
Aspnid1;391
Aspnid1;474
Aspnid1;371
Aspnid1;232
Aspnid1;375
Aspnid1;397
Aspnid1;242
Aspnid1;357
Aspnid1;474
Aspnid1;185
Aspnid1;349
Aspnid1;427
Aspnid1;417
Aspnid1;313
Aspnid1;197
Aspnid1;305
Aspnid1;343
Aspnid1;475
Aspnid1;292
Aspnid1;204
Aspnid1;377
Aspnid1;380
Aspnid1;263
Aspnid1;214
Aspnid1;66
Aspnid1;489
Aspnid1;459
Aspnid1;257
Aspnid1;402
Aspnid1;422
Aspnid1;244
Aspnid1;405
Aspnid1;344
Aspnid1;329
Aspnid1;387
Aspnid1;467
Aspnid1;459
Aspnid1;183
Aspnid1;153
Aspnid1;373
Aspnid1;480
Aspnid1;181
Aspnid1;455
Aspnid1;487
Aspnid1;374
Aspnid1;464
Aspnid1;225
Aspnid1;194
Aspnid1;282
Aspnid1;253
Aspnid1;200
Aspnid1;422
Aspnid1;461
Aspnid1;423
Aspnid1;409
Aspnid1;202
Aspnid1;155
Aspnid1;352
Aspnid1;-291
Aspnid1;401
Aspnid1;412
Aspnid1;471
Aspnid1;395
Aspnid1;331
Aspnid1;273
Aspnid1;211
Aspnid1;194
Aspnid1;325
Aspnid1;253
Aspnid1;225
Aspnid1;280
Aspnid1;147
Aspnid1;416
Aspnid1;366
Aspnid1;360
Aspnid1;409
Aspnid1;239
Aspnid1;450
Aspnid1;358
Aspnid1;171
Aspnid1;311
Aspnid1;429
Aspnid1;298
Aspnid1;223
Aspnid1;305
Aspnid1;158
Aspnid1;363
Aspnid1;306
Aspnid1;195
Aspnid1;459
Aspnid1;348
Aspnid1;315
Aspnid1;411
Aspnid1;389
Aspnid1;300
Aspnid1;293
Aspnid1;352
Aspnid1;457
Aspnid1;305
Aspnid1;399
Aspnid1;394
Aspnid1;398
Aspnid1;388
Aspnid1;476
Aspnid1;442
Aspnid1;225
Aspnid1;457
Aspnid1;302
Aspnid1;142
Aspnid1;257
Aspnid1;210
Aspnid1;314
Aspnid1;183
Aspnid1;211
Aspnid1;220
Aspnid1;201
Aspnid1;262
Aspnid1;411
Aspnid1;159
Aspnid1;411
Aspnid1;477
Aspnid1;389
Aspnid1;186
Aspnid1;186
Aspnid1;485
Aspnid1;190
Aspnid1;478
Aspnid1;372
Aspnid1;408
Aspnid1;279
Aspnid1;184
Aspnid1;371
Aspnid1;246
Aspnid1;205
Aspnid1;331
Aspnid1;272
Aspnid1;274
Aspnid1;425
Aspnid1;428
Aspnid1;239
Aspnid1;296
Aspnid1;432
Aspnid1;359
Aspnid1;299
Aspnid1;259
Aspnid1;315
Aspnid1;195
Aspnid1;402
Aspnid1;294
Aspnid1;487
Aspnid1;291
Aspnid1;333
Aspnid1;258
Aspnid1;244
Aspnid1;316
Aspnid1;382
Aspnid1;162
Aspnid1;372
Aspnid1;393
Aspnid1;155
Aspnid1;292
Aspnid1;191
Aspnid1;444
Aspnid1;409
Aspnid1;470
Aspnid1;462
Aspnid1;237
Aspnid1;219
Aspnid1;252
Aspnid1;340
Aspnid1;203
Aspnid1;258
Aspnid1;470
Aspnid1;165
Aspnid1;470
Aspnid1;348
Aspnid1;212
Aspnid1;187
Aspnid1;302
Aspnid1;290
Aspnid1;319
Aspnid1;193
Aspnid1;457
Aspnid1;239
Aspnid1;391
Aspnid1;474
Aspnid1;465
Aspnid1;183
Aspnid1;457
Aspnid1;244
Aspnid1;496
Aspnid1;289
Aspnid1;430
Aspnid1;257
Aspnid1;444
Aspnid1;143
Aspnid1;367
Aspnid1;48
Aspnid1;450
Aspnid1;297
Aspnid1;213
Aspnid1;206
Aspnid1;427
Aspnid1;148
Aspnid1;427
Aspnid1;199
Aspnid1;267
Aspnid1;378
Aspnid1;351
Aspnid1;174
Aspnid1;173
Aspnid1;187
Aspnid1;255
Aspnid1;458
Aspnid1;260
Aspnid1;378
Aspnid1;362
Aspnid1;296
Aspnid1;431
Aspnid1;122
Aspnid1;406
Aspnid1;311
Aspnid1;313
Aspnid1;166
Aspnid1;432
Aspnid1;486
Aspnid1;283
Aspnid1;214
Aspnid1;312
Aspnid1;382
Aspnid1;231
Aspnid1;242
Aspnid1;329
Aspnid1;478
Aspnid1;483
Aspnid1;149
Aspnid1;449
Aspnid1;240
Aspnid1;372
Aspnid1;208
Aspnid1;390
Aspnid1;247
Aspnid1;151
Aspnid1;400
Aspnid1;219
Aspnid1;381
Aspnid1;310
Aspnid1;339
Aspnid1;427
Aspnid1;295
Aspnid1;175
Aspnid1;319
Aspnid1;207
Aspnid1;212
Aspnid1;233
Aspnid1;208
Aspnid1;19
Aspnid1;340
Aspnid1;170
Aspnid1;287
Aspnid1;249
Aspnid1;471
Aspnid1;267
Aspnid1;198
Aspnid1;148
Aspnid1;397
Aspnid1;104
Aspnid1;237
Aspnid1;425
Aspnid1;465
Aspnid1;332
Aspnid1;309
Aspnid1;320
Aspnid1;168
Aspnid1;149
Aspnid1;107
Aspnid1;375
Aspnid1;347
Aspnid1;308
Aspnid1;346
Aspnid1;375
Aspnid1;354
Aspnid1;362
Aspnid1;379
Aspnid1;63
Aspnid1;322
Aspnid1;283
Aspnid1;278
Aspnid1;204
Aspnid1;173
Aspnid1;405
Aspnid1;493
Aspnid1;382
Aspnid1;402
Aspnid1;373
Aspnid1;453
Aspnid1;474
Aspnid1;122
Aspnid1;147
Aspnid1;229
Aspnid1;458
Aspnid1;455
Aspnid1;333
Aspnid1;46
Aspnid1;449
Aspnid1;247
Aspnid1;482
Aspnid1;176
Aspnid1;244
Aspnid1;160
Aspnid1;464
Aspnid1;161
Aspnid1;412
Aspnid1;205
Aspnid1;217
Aspnid1;283
Aspnid1;310
Aspnid1;363
Aspnid1;374
Aspnid1;407
Aspnid1;255
Aspnid1;188
Aspnid1;131
Aspnid1;431
Aspnid1;-60
Aspnid1;267
Aspnid1;204
Aspnid1;194
Aspnid1;439
Aspnid1;426
Aspnid1;250
Aspnid1;208
Aspnid1;365
Aspnid1;3
Aspnid1;338
Aspnid1;362
Aspnid1;295
Aspnid1;36
Aspnid1;-287
Aspnid1;361
Aspnid1;227
Aspnid1;346
Aspnid1;377
